run_id,is_synthetic,remaining_min,start_weight_g,elapsed_smoking_min,oven_temp_c,oven_deg_h,dht11_temp_c,dht11_humidity_pct,mq6_adc,mq6_ratio,weight_corrected_g,weight_smooth_g,weight_loss_from_start_g,moisture_removed_frac,drying_rate_g_per_min
tuna_2379g,0,26.583333333333336,2379.7,3.0833333333333335,64.0,1.8465277777777773,33.7,78.1,838.0,14.23,2349.2000000000003,2350.7,30.499999999999545,0.012816741606084611,0.0
tuna_2379g,0,26.5,2379.7,3.1666666666666665,71.0,1.9451388888888885,33.8,77.9,837.0,14.32,2349.3,2350.05,30.399999999999636,0.012774719502458141,0.0
tuna_2379g,0,26.416666666666668,2379.7,3.25,79.25,2.055208333333333,33.9,77.8,838.0,14.02,2349.0,2349.45,30.699999999999818,0.01290078581333774,0.0
tuna_2379g,0,26.333333333333336,2379.7,3.3333333333333335,86.75,2.175694444444444,34.0,77.7,831.0,14.36,2348.6,2349.25,31.09999999999991,0.01306887422784381,-1.1999999999989064
tuna_2379g,0,26.25,2379.7,3.4166666666666665,95.25,2.3079861111111106,34.0,77.5,831.0,14.42,2350.5,2349.1000000000004,29.199999999999818,0.012270454258940126,-2.0999999999967267
tuna_2379g,0,26.166666666666668,2379.7,3.5,104.75,2.4534722222222216,34.0,77.2,830.0,14.49,2349.6,2349.0,30.09999999999991,0.012648653191578733,-2.0999999999967267
tuna_2379g,0,26.083333333333336,2379.7,3.5833333333333335,114.0,2.611805555555555,34.1,77.0,824.0,14.71,2348.9,2348.95,30.799999999999727,0.01294280791696421,-2.0999999999967267
tuna_2379g,0,26.0,2379.7,3.6666666666666665,123.75,2.783680555555555,34.2,76.9,827.0,14.51,2346.1,2348.75,33.59999999999991,0.014119426818506498,-2.3999999999978128
tuna_2379g,0,25.916666666666668,2379.7,3.75,133.0,2.968402777777777,34.3,76.7,830.0,14.6,2349.0,2347.35,30.699999999999818,0.01290078581333774,-2.399999999997819
tuna_2379g,0,25.833333333333336,2379.7,3.8333333333333335,141.5,3.164930555555555,34.4,76.6,897.0,14.42,2345.7000000000003,2345.9,33.999999999999545,0.014287515233012374,-3.8999999999978163
tuna_2379g,0,25.75,2379.7,3.9166666666666665,150.75,3.374305555555555,34.4,76.5,822.0,14.62,2344.2000000000003,2345.0,35.499999999999545,0.014917846787409988,-5.400000000000536
tuna_2379g,0,25.666666666666668,2379.7,4.0,160.25,3.5968749999999994,34.6,76.4,823.0,14.58,2344.0,2344.25,35.69999999999982,0.015001890994663118,-5.400000000003264
tuna_2379g,0,25.583333333333336,2379.7,4.083333333333333,169.5,3.832291666666666,34.7,76.3,819.0,14.6,2342.3,2344.1000000000004,37.399999999999636,0.01571626675631367,-5.400000000003264
tuna_2379g,0,25.5,2379.7,4.166666666666667,178.25,4.079861111111111,34.8,76.2,819.0,14.71,2344.3,2343.95,35.399999999999636,0.014875824683783519,-5.400000000003264
tuna_2379g,0,25.416666666666668,2379.7,4.25,186.5,4.338888888888889,34.9,76.0,819.0,14.49,2342.7000000000003,2343.3,36.999999999999545,0.0155481783418076,-5.400000000003264
tuna_2379g,0,25.333333333333336,2379.7,4.333333333333333,194.25,4.608680555555555,35.1,75.5,819.0,14.6,2343.9,2342.5,35.79999999999973,0.015043913098289587,-6.300000000003809
tuna_2379g,0,25.25,2379.7,4.416666666666667,202.75,4.8902777777777775,35.2,75.4,821.0,14.6,2340.8,2341.8,38.899999999999636,0.016346598310711283,-7.500000000000007
tuna_2379g,0,25.166666666666668,2379.7,4.5,210.5,5.182638888888889,35.4,75.3,821.0,14.71,2341.3,2341.05,38.399999999999636,0.016136487792578744,-7.799999999995662
tuna_2379g,0,25.083333333333336,2379.7,4.583333333333333,218.25,5.485763888888888,35.6,75.1,822.0,14.67,2338.3,2340.4,41.399999999999636,0.017397150901373972,-7.79999999999839
tuna_2379g,0,25.0,2379.7,4.666666666666667,225.75,5.799305555555555,35.8,75.0,825.0,14.67,2340.0,2339.15,39.69999999999982,0.01668277513972342,-7.79999999999839
tuna_2379g,0,24.916666666666668,2379.7,4.75,232.75,6.122569444444443,35.9,74.8,817.0,14.71,2337.5,2337.9,42.19999999999982,0.01773332773038611,-7.79999999999839
tuna_2379g,0,24.833333333333336,2379.7,4.833333333333333,240.0,6.455902777777776,36.1,74.4,816.0,14.73,2335.4,2336.5,44.29999999999973,0.01861579190654273,-7.79999999999839
tuna_2379g,0,24.75,2379.7,4.916666666666667,247.25,6.799305555555554,36.3,74.3,818.0,14.8,2335.5,2335.45,44.19999999999982,0.018573769802916258,-7.79999999999839
tuna_2379g,0,24.666666666666668,2379.7,5.0,253.25,7.151041666666665,36.5,74.1,822.0,14.67,2334.9,2335.15,44.79999999999973,0.018825902424675266,-7.79999999999839
tuna_2379g,0,24.583333333333336,2379.7,5.083333333333333,259.5,7.511458333333332,36.7,73.9,821.0,14.62,2333.8,2334.3500000000004,45.899999999999636,0.01928814556456681,-8.099999999999438
tuna_2379g,0,24.5,2379.7,5.166666666666667,265.25,7.87986111111111,37.0,73.3,822.0,14.67,2330.5,2333.8,49.19999999999982,0.020674874984241635,-8.099999999999438
tuna_2379g,0,24.416666666666668,2379.7,5.25,271.25,8.25659722222222,37.2,73.2,817.0,14.73,2333.8,2332.75,45.899999999999636,0.01928814556456681,-8.69999999999887
